startId,endId,start_lon,start_lat,end_lon,end_lat,WKT
73,74,139.6962611,35.66338426,139.6960932,35.66352607,"LINESTRING(139.6962611 35.66338426,139.6960932 35.66352607)"
74,75,139.6960932,35.66352607,139.6961622,35.66357257,"LINESTRING(139.6960932 35.66352607,139.6961622 35.66357257)"
70,125,139.6957803,35.66368183,139.6968154,35.66429791,"LINESTRING(139.6957803 35.66368183,139.6968154 35.66429791)"
69,70,139.6955756,35.66386084,139.6957803,35.66368183,"LINESTRING(139.6955756 35.66386084,139.6957803 35.66368183)"
70,71,139.6957803,35.66368183,139.6956492,35.66353305,"LINESTRING(139.6957803 35.66368183,139.6956492 35.66353305)"
71,72,139.6956492,35.66353305,139.6960035,35.6632192,"LINESTRING(139.6956492 35.66353305,139.6960035 35.6632192)"
67,71,139.6954606,35.6635284,139.6956492,35.66353305,"LINESTRING(139.6954606 35.6635284,139.6956492 35.66353305)"
67,68,139.6954606,35.6635284,139.6953134,35.66376088,"LINESTRING(139.6954606 35.6635284,139.6953134 35.66376088)"
68,69,139.6953134,35.66376088,139.6955756,35.66386084,"LINESTRING(139.6953134 35.66376088,139.6955756 35.66386084)"
162,163,139.6951363,35.66400498,139.6949316,35.66388642,"LINESTRING(139.6951363 35.66400498,139.6949316 35.66388642)"
68,162,139.6953134,35.66376088,139.6951363,35.66400498,"LINESTRING(139.6953134 35.66376088,139.6951363 35.66400498)"
162,164,139.6951363,35.66400498,139.6948442,35.66442577,"LINESTRING(139.6951363 35.66400498,139.6948442 35.66442577)"
164,165,139.6948442,35.66442577,139.6943795,35.66466058,"LINESTRING(139.6948442 35.66442577,139.6943795 35.66466058)"
69,132,139.6955756,35.66386084,139.6947154,35.66492096,"LINESTRING(139.6955756 35.66386084,139.6947154 35.66492096)"
134,135,139.6944646,35.66336333,139.6942852,35.66323779,"LINESTRING(139.6944646 35.66336333,139.6942852 35.66323779)"
133,134,139.6946624,35.6634726,139.6944646,35.66336333,"LINESTRING(139.6946624 35.6634726,139.6944646 35.66336333)"
66,133,139.6950351,35.66315643,139.6946624,35.6634726,"LINESTRING(139.6950351 35.66315643,139.6946624 35.6634726)"
65,134,139.6948511,35.66301926,139.6944646,35.66336333,"LINESTRING(139.6948511 35.66301926,139.6944646 35.66336333)"
65,66,139.6948511,35.66301926,139.6950351,35.66315643,"LINESTRING(139.6948511 35.66301926,139.6950351 35.66315643)"
64,65,139.694674,35.66289837,139.6948511,35.66301926,"LINESTRING(139.694674 35.66289837,139.6948511 35.66301926)"
58,64,139.6947315,35.66285885,139.694674,35.66289837,"LINESTRING(139.6947315 35.66285885,139.694674 35.66289837)"
63,64,139.6946072,35.66283793,139.694674,35.66289837,"LINESTRING(139.6946072 35.66283793,139.694674 35.66289837)"
62,63,139.694674,35.66277981,139.6946072,35.66283793,"LINESTRING(139.694674 35.66277981,139.6946072 35.66283793)"
58,62,139.6947315,35.66285885,139.694674,35.66277981,"LINESTRING(139.6947315 35.66285885,139.694674 35.66277981)"
61,62,139.6950834,35.66248223,139.694674,35.66277981,"LINESTRING(139.6950834 35.66248223,139.694674 35.66277981)"
61,138,139.6950834,35.66248223,139.6948902,35.66236134,"LINESTRING(139.6950834 35.66248223,139.6948902 35.66236134)"
137,138,139.6944876,35.66268449,139.6948902,35.66236134,"LINESTRING(139.6944876 35.66268449,139.6948902 35.66236134)"
63,137,139.6946072,35.66283793,139.6944876,35.66268449,"LINESTRING(139.6946072 35.66283793,139.6944876 35.66268449)"
10,16,139.6968522,35.66117569,139.6965555,35.66096181,"LINESTRING(139.6968522 35.66117569,139.6965555 35.66096181)"
16,55,139.6965555,35.66096181,139.6962795,35.66126636,"LINESTRING(139.6965555 35.66096181,139.6962795 35.66126636)"
52,55,139.6966498,35.66149186,139.6962795,35.66126636,"LINESTRING(139.6966498 35.66149186,139.6962795 35.66126636)"
52,86,139.6966498,35.66149186,139.696222,35.66178479,"LINESTRING(139.6966498 35.66149186,139.696222 35.66178479)"
135,136,139.6942852,35.66323779,139.6940575,35.66305646,"LINESTRING(139.6942852 35.66323779,139.6940575 35.66305646)"
64,135,139.694674,35.66289837,139.6942852,35.66323779,"LINESTRING(139.694674 35.66289837,139.6942852 35.66323779)"
136,137,139.6940575,35.66305646,139.6944876,35.66268449,"LINESTRING(139.6940575 35.66305646,139.6944876 35.66268449)"
137,147,139.6944876,35.66268449,139.6940805,35.66233344,"LINESTRING(139.6944876 35.66268449,139.6940805 35.66233344)"
146,147,139.6944048,35.66208701,139.6940805,35.66233344,"LINESTRING(139.6944048 35.66208701,139.6940805 35.66233344)"
138,146,139.6948902,35.66236134,139.6944048,35.66208701,"LINESTRING(139.6948902 35.66236134,139.6944048 35.66208701)"
138,139,139.6948902,35.66236134,139.6952421,35.66194288,"LINESTRING(139.6948902 35.66236134,139.6952421 35.66194288)"
60,139,139.6954721,35.66209399,139.6952421,35.66194288,"LINESTRING(139.6954721 35.66209399,139.6952421 35.66194288)"
60,61,139.6954721,35.66209399,139.6950834,35.66248223,"LINESTRING(139.6954721 35.66209399,139.6950834 35.66248223)"
59,60,139.6959045,35.66158951,139.6954721,35.66209399,"LINESTRING(139.6959045 35.66158951,139.6954721 35.66209399)"
57,58,139.6959689,35.66161973,139.6947315,35.66285885,"LINESTRING(139.6959689 35.66161973,139.6947315 35.66285885)"
57,59,139.6959689,35.66161973,139.6959045,35.66158951,"LINESTRING(139.6959689 35.66161973,139.6959045 35.66158951)"
56,57,139.6960886,35.66149884,139.6959689,35.66161973,"LINESTRING(139.6960886 35.66149884,139.6959689 35.66161973)"
56,142,139.6960886,35.66149884,139.6959436,35.66143374,"LINESTRING(139.6960886 35.66149884,139.6959436 35.66143374)"
59,142,139.6959045,35.66158951,139.6959436,35.66143374,"LINESTRING(139.6959045 35.66158951,139.6959436 35.66143374)"
59,140,139.6959045,35.66158951,139.6956998,35.66138027,"LINESTRING(139.6959045 35.66158951,139.6956998 35.66138027)"
140,141,139.6956998,35.66138027,139.6952145,35.66114082,"LINESTRING(139.6956998 35.66138027,139.6952145 35.66114082)"
141,145,139.6952145,35.66114082,139.6947775,35.66166855,"LINESTRING(139.6952145 35.66114082,139.6947775 35.66166855)"
139,145,139.6952421,35.66194288,139.6947775,35.66166855,"LINESTRING(139.6952421 35.66194288,139.6947775 35.66166855)"
145,146,139.6947775,35.66166855,139.6944048,35.66208701,"LINESTRING(139.6947775 35.66166855,139.6944048 35.66208701)"
141,144,139.6952145,35.66114082,139.6946118,35.66081999,"LINESTRING(139.6952145 35.66114082,139.6946118 35.66081999)"
144,148,139.6946118,35.66081999,139.6942346,35.66118034,"LINESTRING(139.6946118 35.66081999,139.6942346 35.66118034)"
149,150,139.6946809,35.66058751,139.6947131,35.66047592,"LINESTRING(139.6946809 35.66058751,139.6947131 35.66047592)"
150,151,139.6947131,35.66047592,139.6948879,35.66038525,"LINESTRING(139.6947131 35.66047592,139.6948879 35.66038525)"
151,152,139.6948879,35.66038525,139.6954192,35.66006908,"LINESTRING(139.6948879 35.66038525,139.6954192 35.66006908)"
152,153,139.6954192,35.66006908,139.6955434,35.66015742,"LINESTRING(139.6954192 35.66006908,139.6955434 35.66015742)"
143,153,139.6948212,35.6607642,139.6955434,35.66015742,"LINESTRING(139.6948212 35.6607642,139.6955434 35.66015742)"
153,154,139.6955434,35.66015742,139.6955687,35.65998539,"LINESTRING(139.6955434 35.66015742,139.6955687 35.65998539)"
152,155,139.6954192,35.66006908,139.6954445,35.65992262,"LINESTRING(139.6954192 35.66006908,139.6954445 35.65992262)"
154,155,139.6955687,35.65998539,139.6954445,35.65992262,"LINESTRING(139.6955687 35.65998539,139.6954445 35.65992262)"
155,161,139.6954445,35.65992262,139.6950305,35.65976221,"LINESTRING(139.6954445 35.65992262,139.6950305 35.65976221)"
152,156,139.6954192,35.66006908,139.6950305,35.65990402,"LINESTRING(139.6954192 35.66006908,139.6950305 35.65990402)"
156,157,139.6950305,35.65990402,139.6949017,35.65983892,"LINESTRING(139.6950305 35.65990402,139.6949017 35.65983892)"
160,161,139.6942185,35.65923447,139.6950305,35.65976221,"LINESTRING(139.6942185 35.65923447,139.6950305 35.65976221)"
159,160,139.6941426,35.65934839,139.6942185,35.65923447,"LINESTRING(139.6941426 35.65934839,139.6942185 35.65923447)"
157,159,139.6949017,35.65983892,139.6941426,35.65934839,"LINESTRING(139.6949017 35.65983892,139.6941426 35.65934839)"
157,158,139.6949017,35.65983892,139.6947844,35.66009233,"LINESTRING(139.6949017 35.65983892,139.6947844 35.66009233)"
15,199,139.6975239,35.66039688,139.6976573,35.66018532,"LINESTRING(139.6975239 35.66039688,139.6976573 35.66018532)"
14,15,139.6983611,35.66007373,139.6975239,35.66039688,"LINESTRING(139.6983611 35.66007373,139.6975239 35.66039688)"
7,14,139.6985635,35.66042245,139.6983611,35.66007373,"LINESTRING(139.6985635 35.66042245,139.6983611 35.66007373)"
112,113,139.7006751,35.66236134,139.7003416,35.66233809,"LINESTRING(139.7006751 35.66236134,139.7003416 35.66233809)"
170,172,139.7009028,35.66050382,139.7010983,35.66040385,"LINESTRING(139.7009028 35.66050382,139.7010983 35.66040385)"
173,174,139.7010385,35.65943208,139.700682,35.65933909,"LINESTRING(139.7010385 35.65943208,139.700682 35.65933909)"
176,187,139.7001254,35.65936466,139.7001645,35.65901129,"LINESTRING(139.7001254 35.65936466,139.7001645 35.65901129)"
55,56,139.6962795,35.66126636,139.6960886,35.66149884,"LINESTRING(139.6962795 35.66126636,139.6960886 35.66149884)"
65,86,139.6948511,35.66301926,139.696222,35.66178479,"LINESTRING(139.6948511 35.66301926,139.696222 35.66178479)"
69,126,139.6955756,35.66386084,139.6967096,35.66447924,"LINESTRING(139.6955756 35.66386084,139.6967096 35.66447924)"
153,218,139.6955434,35.66015742,139.6966843,35.66056891,"LINESTRING(139.6955434 35.66015742,139.6966843 35.66056891)"
218,219,139.6966843,35.66056891,139.6967533,35.66042013,"LINESTRING(139.6966843 35.66056891,139.6967533 35.66042013)"
219,220,139.6967533,35.66042013,139.6969534,35.66041315,"LINESTRING(139.6967533 35.66042013,139.6969534 35.66041315)"
216,220,139.6970661,35.66058984,139.6969534,35.66041315,"LINESTRING(139.6970661 35.66058984,139.6969534 35.66041315)"
216,217,139.6970661,35.66058984,139.6968867,35.66071073,"LINESTRING(139.6970661 35.66058984,139.6968867 35.66071073)"
217,218,139.6968867,35.66071073,139.6966843,35.66056891,"LINESTRING(139.6968867 35.66071073,139.6966843 35.66056891)"
218,228,139.6966843,35.66056891,139.6964106,35.66094321,"LINESTRING(139.6966843 35.66056891,139.6964106 35.66094321)"
16,228,139.6965555,35.66096181,139.6964106,35.66094321,"LINESTRING(139.6965555 35.66096181,139.6964106 35.66094321)"
16,217,139.6965555,35.66096181,139.6968867,35.66071073,"LINESTRING(139.6965555 35.66096181,139.6968867 35.66071073)"
15,216,139.6975239,35.66039688,139.6970661,35.66058984,"LINESTRING(139.6975239 35.66039688,139.6970661 35.66058984)"
199,220,139.6976573,35.66018532,139.6969534,35.66041315,"LINESTRING(139.6976573 35.66018532,139.6969534 35.66041315)"
142,228,139.6959436,35.66143374,139.6964106,35.66094321,"LINESTRING(139.6959436 35.66143374,139.6964106 35.66094321)"
219,276,139.6967533,35.66042013,139.6964359,35.66030389,"LINESTRING(139.6967533 35.66042013,139.6964359 35.66030389)"
259,276,139.6964221,35.65994819,139.6964359,35.66030389,"LINESTRING(139.6964221 35.65994819,139.6964359 35.66030389)"
258,259,139.6961875,35.65989937,139.6964221,35.65994819,"LINESTRING(139.6961875 35.65989937,139.6964221 35.65994819)"
257,258,139.6957389,35.65984357,139.6961875,35.65989937,"LINESTRING(139.6957389 35.65984357,139.6961875 35.65989937)"
256,257,139.6955319,35.65982498,139.6957389,35.65984357,"LINESTRING(139.6955319 35.65982498,139.6957389 35.65984357)"
215,258,139.6971627,35.65925772,139.6961875,35.65989937,"LINESTRING(139.6971627 35.65925772,139.6961875 35.65989937)"
262,263,139.6971075,35.65980638,139.6969833,35.65959249,"LINESTRING(139.6971075 35.65980638,139.6969833 35.65959249)"
212,262,139.6975354,35.65960412,139.6971075,35.65980638,"LINESTRING(139.6975354 35.65960412,139.6971075 35.65980638)"
259,260,139.6964221,35.65994819,139.6968637,35.65976221,"LINESTRING(139.6964221 35.65994819,139.6968637 35.65976221)"
254,257,139.695709,35.65944836,139.6957389,35.65984357,"LINESTRING(139.695709 35.65944836,139.6957389 35.65984357)"
254,255,139.695709,35.65944836,139.6954997,35.65945766,"LINESTRING(139.695709 35.65944836,139.6954997 35.65945766)"
253,254,139.6957182,35.65926935,139.695709,35.65944836,"LINESTRING(139.6957182 35.65926935,139.695709 35.65944836)"
252,253,139.6958516,35.65921355,139.6957182,35.65926935,"LINESTRING(139.6958516 35.65921355,139.6957182 35.65926935)"
251,252,139.6960311,35.6595367,139.6958516,35.65921355,"LINESTRING(139.6960311 35.6595367,139.6958516 35.65921355)"
250,251,139.6967556,35.65914148,139.6960311,35.6595367,"LINESTRING(139.6967556 35.65914148,139.6960311 35.6595367)"
213,250,139.6969902,35.65909034,139.6967556,35.65914148,"LINESTRING(139.6969902 35.65909034,139.6967556 35.65914148)"
248,250,139.6966245,35.6588904,139.6967556,35.65914148,"LINESTRING(139.6966245 35.6588904,139.6967556 35.65914148)"
245,248,139.6964957,35.65861375,139.6966245,35.6588904,"LINESTRING(139.6964957 35.65861375,139.6966245 35.6588904)"
213,249,139.6969902,35.65909034,139.6966406,35.65849286,"LINESTRING(139.6969902 35.65909034,139.6966406 35.65849286)"
247,252,139.695847,35.65913218,139.6958516,35.65921355,"LINESTRING(139.695847 35.65913218,139.6958516 35.65921355)"
246,247,139.6956998,35.6588997,139.695847,35.65913218,"LINESTRING(139.6956998 35.6588997,139.695847 35.65913218)"
247,248,139.695847,35.65913218,139.6966245,35.6588904,"LINESTRING(139.695847 35.65913218,139.6966245 35.6588904)"
245,246,139.6964957,35.65861375,139.6956998,35.6588997,"LINESTRING(139.6964957 35.65861375,139.6956998 35.6588997)"
236,246,139.6954353,35.6588904,139.6956998,35.6588997,"LINESTRING(139.6954353 35.6588904,139.6956998 35.6588997)"
244,245,139.6964658,35.65849983,139.6964957,35.65861375,"LINESTRING(139.6964658 35.65849983,139.6964957 35.65861375)"
243,244,139.696222,35.65855795,139.6964658,35.65849983,"LINESTRING(139.696222 35.65855795,139.6964658 35.65849983)"
241,243,139.6960978,35.65836035,139.696222,35.65855795,"LINESTRING(139.6960978 35.65836035,139.696222 35.65855795)"
240,241,139.6956377,35.65850681,139.6960978,35.65836035,"LINESTRING(139.6956377 35.65850681,139.6960978 35.65836035)"
239,240,139.6955296,35.6583464,139.6956377,35.65850681,"LINESTRING(139.6955296 35.6583464,139.6956377 35.65850681)"
239,242,139.6955296,35.6583464,139.6959827,35.65816739,"LINESTRING(139.6955296 35.6583464,139.6959827 35.65816739)"
241,242,139.6960978,35.65836035,139.6959827,35.65816739,"LINESTRING(139.6960978 35.65836035,139.6959827 35.65816739)"
236,239,139.6954353,35.6588904,139.6955296,35.6583464,"LINESTRING(139.6954353 35.6588904,139.6955296 35.6583464)"
233,236,139.6951087,35.65886483,139.6954353,35.6588904,"LINESTRING(139.6951087 35.65886483,139.6954353 35.6588904)"
233,234,139.6951087,35.65886483,139.6948672,35.65882996,"LINESTRING(139.6951087 35.65886483,139.6948672 35.65882996)"
234,237,139.6948672,35.65882996,139.6949316,35.65830687,"LINESTRING(139.6948672 35.65882996,139.6949316 35.65830687)"
237,238,139.6949316,35.65830687,139.6943864,35.65826968,"LINESTRING(139.6949316 35.65830687,139.6943864 35.65826968)"
235,238,139.6943174,35.65879276,139.6943864,35.65826968,"LINESTRING(139.6943174 35.65879276,139.6943864 35.65826968)"
234,235,139.6948672,35.65882996,139.6943174,35.65879276,"LINESTRING(139.6948672 35.65882996,139.6943174 35.65879276)"
160,235,139.6942185,35.65923447,139.6943174,35.65879276,"LINESTRING(139.6942185 35.65923447,139.6943174 35.65879276)"
161,233,139.6950305,35.65976221,139.6951087,35.65886483,"LINESTRING(139.6950305 35.65976221,139.6951087 35.65886483)"
236,255,139.6954353,35.6588904,139.6954997,35.65945766,"LINESTRING(139.6954353 35.6588904,139.6954997 35.65945766)"
255,256,139.6954997,35.65945766,139.6955319,35.65982498,"LINESTRING(139.6954997 35.65945766,139.6955319 35.65982498)"
154,256,139.6955687,35.65998539,139.6955319,35.65982498,"LINESTRING(139.6955687 35.65998539,139.6955319 35.65982498)"
155,256,139.6954445,35.65992262,139.6955319,35.65982498,"LINESTRING(139.6954445 35.65992262,139.6955319 35.65982498)"
149,231,139.6946809,35.66058751,139.6946371,35.66067353,"LINESTRING(139.6946809 35.66058751,139.6946371 35.66067353)"
231,232,139.6946371,35.66067353,139.6947269,35.66072235,"LINESTRING(139.6946371 35.66067353,139.6947269 35.66072235)"
143,232,139.6948212,35.6607642,139.6947269,35.66072235,"LINESTRING(139.6948212 35.6607642,139.6947269 35.66072235)"
144,232,139.6946118,35.66081999,139.6947269,35.66072235,"LINESTRING(139.6946118 35.66081999,139.6947269 35.66072235)"
144,230,139.6946118,35.66081999,139.6945635,35.6607735,"LINESTRING(139.6946118 35.66081999,139.6945635 35.6607735)"
230,231,139.6945635,35.6607735,139.6946371,35.66067353,"LINESTRING(139.6945635 35.6607735,139.6946371 35.66067353)"
143,229,139.6948212,35.6607642,139.6952237,35.66102458,"LINESTRING(139.6948212 35.6607642,139.6952237 35.66102458)"
141,229,139.6952145,35.66114082,139.6952237,35.66102458,"LINESTRING(139.6952145 35.66114082,139.6952237 35.66102458)"
142,229,139.6959436,35.66143374,139.6952237,35.66102458,"LINESTRING(139.6959436 35.66143374,139.6952237 35.66102458)"
139,140,139.6952421,35.66194288,139.6956998,35.66138027,"LINESTRING(139.6952421 35.66194288,139.6956998 35.66138027)"
134,267,139.6944646,35.66336333,139.694069,35.66385154,"LINESTRING(139.6944646 35.66336333,139.694069 35.66385154)"
267,267,139.694069,35.66385154,139.694069,35.66385154,"LINESTRING(139.694069 35.66385154,139.694069 35.66385154)"
264,266,139.6973237,35.65864165,139.6967372,35.65805347,"LINESTRING(139.6973237 35.65864165,139.6967372 35.65805347)"
214,264,139.6972317,35.65880206,139.6973237,35.65864165,"LINESTRING(139.6972317 35.65880206,139.6973237 35.65864165)"
198,264,139.6977723,35.6589462,139.6973237,35.65864165,"LINESTRING(139.6977723 35.6589462,139.6973237 35.65864165)"
214,265,139.6972317,35.65880206,139.6965233,35.65807439,"LINESTRING(139.6972317 35.65880206,139.6965233 35.65807439)"
222,224,139.698184,35.65997376,139.6982576,35.66011558,"LINESTRING(139.698184 35.65997376,139.6982576 35.66011558)"
14,223,139.6983611,35.66007373,139.6983634,35.65991564,"LINESTRING(139.6983611 35.66007373,139.6983634 35.65991564)"
100,284,139.6992881,35.6635284,139.6991524,35.66395616,"LINESTRING(139.6992881 35.6635284,139.6991524 35.66395616)"
107,284,139.6998401,35.66392594,139.6991524,35.66395616,"LINESTRING(139.6998401 35.66392594,139.6991524 35.66395616)"
108,285,139.6998562,35.66415609,139.6990535,35.66433045,"LINESTRING(139.6998562 35.66415609,139.6990535 35.66433045)"
284,285,139.6991524,35.66395616,139.6990535,35.66433045,"LINESTRING(139.6991524 35.66395616,139.6990535 35.66433045)"
119,285,139.6989753,35.66455596,139.6990535,35.66433045,"LINESTRING(139.6989753 35.66455596,139.6990535 35.66433045)"
286,287,139.6992835,35.66465825,139.6998355,35.66462338,"LINESTRING(139.6992835 35.66465825,139.6998355 35.66462338)"
118,287,139.6999482,35.66462338,139.6998355,35.66462338,"LINESTRING(139.6999482 35.66462338,139.6998355 35.66462338)"
119,286,139.6989753,35.66455596,139.6992835,35.66465825,"LINESTRING(139.6989753 35.66455596,139.6992835 35.66465825)"
120,166,139.6988948,35.6646722,139.699364,35.66480239,"LINESTRING(139.6988948 35.6646722,139.699364 35.66480239)"
166,288,139.699364,35.66480239,139.6999666,35.6647187,"LINESTRING(139.699364 35.66480239,139.6999666 35.6647187)"
118,288,139.6999482,35.66462338,139.6999666,35.6647187,"LINESTRING(139.6999482 35.66462338,139.6999666 35.6647187)"
167,288,139.7008269,35.66469313,139.6999666,35.6647187,"LINESTRING(139.7008269 35.66469313,139.6999666 35.6647187)"
168,282,139.7012823,35.66464663,139.7014411,35.66464663,"LINESTRING(139.7012823 35.66464663,139.7014411 35.66464663)"
279,282,139.7012961,35.6635284,139.7014411,35.66464663,"LINESTRING(139.7012961 35.6635284,139.7014411 35.66464663)"
279,280,139.7012961,35.6635284,139.7019218,35.66364231,"LINESTRING(139.7012961 35.6635284,139.7019218 35.66364231)"
280,281,139.7019218,35.66364231,139.7019195,35.66344005,"LINESTRING(139.7019218 35.66364231,139.7019195 35.66344005)"
114,281,139.7011788,35.66319827,139.7019195,35.66344005,"LINESTRING(139.7011788 35.66319827,139.7019195 35.66344005)"
115,277,139.7009028,35.66230787,139.7015308,35.66211724,"LINESTRING(139.7009028 35.66230787,139.7015308 35.66211724)"
116,278,139.7009235,35.66209631,139.7015124,35.6619638,"LINESTRING(139.7009235 35.66209631,139.7015124 35.6619638)"
38,225,139.7006406,35.66099203,139.7009028,35.66099203,"LINESTRING(139.7006406 35.66099203,139.7009028 35.66099203)"
225,227,139.7009028,35.66099203,139.7009005,35.66113152,"LINESTRING(139.7009028 35.66099203,139.7009005 35.66113152)"
38,227,139.7006406,35.66099203,139.7009005,35.66113152,"LINESTRING(139.7006406 35.66099203,139.7009005 35.66113152)"
48,227,139.7006153,35.66125241,139.7009005,35.66113152,"LINESTRING(139.7006153 35.66125241,139.7009005 35.66113152)"
226,227,139.7009074,35.66130123,139.7009005,35.66113152,"LINESTRING(139.7009074 35.66130123,139.7009005 35.66113152)"
116,226,139.7009235,35.66209631,139.7009074,35.66130123,"LINESTRING(139.7009235 35.66209631,139.7009074 35.66130123)"
268,269,139.694253,35.66395384,139.6940161,35.66434208,"LINESTRING(139.694253 35.66395384,139.6940161 35.66434208)"
267,268,139.694069,35.66385154,139.694253,35.66395384,"LINESTRING(139.694069 35.66385154,139.694253 35.66395384)"
165,269,139.6943795,35.66466058,139.6940161,35.66434208,"LINESTRING(139.6943795 35.66466058,139.6940161 35.66434208)"
165,272,139.6943795,35.66466058,139.6942507,35.66498838,"LINESTRING(139.6943795 35.66466058,139.6942507 35.66498838)"
165,271,139.6943795,35.66466058,139.6945405,35.66486051,"LINESTRING(139.6943795 35.66466058,139.6945405 35.66486051)"
164,271,139.6948442,35.66442577,139.6945405,35.66486051,"LINESTRING(139.6948442 35.66442577,139.6945405 35.66486051)"
164,270,139.6948442,35.66442577,139.6946026,35.66423281,"LINESTRING(139.6948442 35.66442577,139.6946026 35.66423281)"
163,270,139.6949316,35.66388642,139.6946026,35.66423281,"LINESTRING(139.6949316 35.66388642,139.6946026 35.66423281)"
67,163,139.6954606,35.6635284,139.6949316,35.66388642,"LINESTRING(139.6954606 35.6635284,139.6949316 35.66388642)"
67,275,139.6954606,35.6635284,139.6952835,35.66333544,"LINESTRING(139.6954606 35.6635284,139.6952835 35.66333544)"
66,275,139.6950351,35.66315643,139.6952835,35.66333544,"LINESTRING(139.6950351 35.66315643,139.6952835 35.66333544)"
274,275,139.6959827,35.66266357,139.6952835,35.66333544,"LINESTRING(139.6959827 35.66266357,139.6952835 35.66333544)"
273,274,139.6957987,35.66252175,139.6959827,35.66266357,"LINESTRING(139.6957987 35.66252175,139.6959827 35.66266357)"
66,273,139.6950351,35.66315643,139.6957987,35.66252175,"LINESTRING(139.6950351 35.66315643,139.6957987 35.66252175)"
76,77,139.696843,35.66252175,139.6969787,35.66240551,"LINESTRING(139.696843 35.66252175,139.6969787 35.66240551)"
81,83,139.6972225,35.66218698,139.6968223,35.66241714,"LINESTRING(139.6972225 35.66218698,139.6968223 35.66241714)"
67,83,139.6954606,35.6635284,139.6968223,35.66241714,"LINESTRING(139.6954606 35.6635284,139.6968223 35.66241714)"
79,283,139.6973237,35.66226137,139.6977907,35.66236599,"LINESTRING(139.6973237 35.66226137,139.6977907 35.66236599)"
89,283,139.6984531,35.66242411,139.6977907,35.66236599,"LINESTRING(139.6984531 35.66242411,139.6977907 35.66236599)"
128,283,139.6973997,35.66270541,139.6977907,35.66236599,"LINESTRING(139.6973997 35.66270541,139.6977907 35.66236599)"
41,42,139.6983726,35.66158253,139.6980943,35.66226137,"LINESTRING(139.6983726 35.66158253,139.6980943 35.66226137)"
110,279,139.7011581,35.66354002,139.7012961,35.6635284,"LINESTRING(139.7011581 35.66354002,139.7012961 35.6635284)"
132,271,139.6947154,35.66492096,139.6945405,35.66486051,"LINESTRING(139.6947154 35.66492096,139.6945405 35.66486051)"
271,272,139.6945405,35.66486051,139.6942507,35.66498838,"LINESTRING(139.6945405 35.66486051,139.6942507 35.66498838)"
48,226,139.7006153,35.66125241,139.7009074,35.66130123,"LINESTRING(139.7006153 35.66125241,139.7009074 35.66130123)"
154,276,139.6955687,35.65998539,139.6964359,35.66030389,"LINESTRING(139.6955687 35.65998539,139.6964359 35.66030389)"
170,225,139.7009028,35.66050382,139.7009028,35.66099203,"LINESTRING(139.7009028 35.66050382,139.7009028 35.66099203)"
9,15,139.6977723,35.66075722,139.6975239,35.66039688,"LINESTRING(139.6977723 35.66075722,139.6975239 35.66039688)"
